p0_x,p0_y,p13_x,p13_y,p14_x,p14_y,p17_x,p17_y,p37_x,p37_y,p39_x,p39_y,p40_x,p40_y,p61_x,p61_y,p78_x,p78_y,p80_x,p80_y,p81_x,p81_y,p82_x,p82_y,p84_x,p84_y,p87_x,p87_y,p88_x,p88_y,p91_x,p91_y,p95_x,p95_y,p146_x,p146_y,p178_x,p178_y,p181_x,p181_y,p185_x,p185_y,p191_x,p191_y,p267_x,p267_y,p269_x,p269_y,p270_x,p270_y,p291_x,p291_y,p308_x,p308_y,p310_x,p310_y,p311_x,p311_y,p312_x,p312_y,p314_x,p314_y,p317_x,p317_y,p318_x,p318_y,p321_x,p321_y,p324_x,p324_y,p375_x,p375_y,p402_x,p402_y,p405_x,p405_y,p409_x,p409_y,p415_x,p415_y,label
-0.005154639175257732,-0.10309278350515463,0.005154639175257732,-0.030927835051546393,0.03608247422680412,0.14432989690721648,0.06701030927835051,0.31958762886597936,-0.17010309278350516,-0.10309278350515463,-0.30412371134020616,-0.05154639175257732,-0.39690721649484534,-0.010309278350515464,-0.5,0.08247422680412371,-0.4587628865979381,0.08247422680412371,-0.33505154639175255,0.020618556701030927,-0.2422680412371134,0.0,-0.12886597938144329,-0.020618556701030927,-0.08762886597938144,0.32989690721649484,-0.0979381443298969,0.15463917525773196,-0.30412371134020616,0.13402061855670103,-0.3556701030927835,0.2268041237113402,-0.37628865979381443,0.1134020618556701,-0.4381443298969072,0.15463917525773196,-0.211340206185567,0.15463917525773196,-0.23195876288659795,0.29896907216494845,-0.4690721649484536,0.041237113402061855,-0.4072164948453608,0.05154639175257732,0.13917525773195877,-0.15463917525773196,0.28350515463917525,-0.14432989690721648,0.3865979381443299,-0.13402061855670103,0.5,-0.08247422680412371,0.4587628865979381,-0.07216494845360824,0.3247422680412371,-0.08247422680412371,0.2422680412371134,-0.07216494845360824,0.13917525773195877,-0.061855670103092786,0.22164948453608246,0.27835051546391754,0.15979381443298968,0.1134020618556701,0.34536082474226804,0.030927835051546393,0.42783505154639173,0.10309278350515463,0.39690721649484534,-0.010309278350515464,0.4690721649484536,0.010309278350515464,0.26288659793814434,0.07216494845360824,0.34536082474226804,0.1958762886597938,0.4587628865979381,-0.1134020618556701,0.39690721649484534,-0.08247422680412371,asian_style
-0.08333333333333333,-0.026515151515151516,-0.05303030303030303,0.026515151515151516,-0.030303030303030304,0.16287878787878787,-0.007575757575757576,0.2916666666666667,-0.2196969696969697,-0.026515151515151516,-0.3333333333333333,0.003787878787878788,-0.4090909090909091,0.03409090909090909,-0.5,0.07954545454545454,-0.4621212121212121,0.07954545454545454,-0.3484848484848485,0.056818181818181816,-0.2727272727272727,0.04924242424242424,-0.17424242424242425,0.041666666666666664,-0.14393939393939395,0.29924242424242425,-0.15151515151515152,0.17045454545454544,-0.32575757575757575,0.14772727272727273,-0.36363636363636365,0.20833333333333334,-0.38636363636363635,0.125,-0.4393939393939394,0.14772727272727273,-0.25,0.17045454545454544,-0.26515151515151514,0.2689393939393939,-0.4696969696969697,0.056818181818181816,-0.4090909090909091,0.07196969696969698,0.06818181818181818,-0.07196969696969698,0.22727272727272727,-0.07954545454545454,0.3409090909090909,-0.08712121212121213,0.5,-0.07954545454545454,0.4621212121212121,-0.06439393939393939,0.30303030303030304,-0.041666666666666664,0.20454545454545456,-0.026515151515151516,0.08333333333333333,-0.003787878787878788,0.14393939393939395,0.2537878787878788,0.09848484848484848,0.13257575757575757,0.3106060606060606,0.04924242424242424,0.3712121212121212,0.10227272727272728,0.3787878787878788,0.003787878787878788,0.44696969696969696,0.011363636363636364,0.21212121212121213,0.0946969696969697,0.2727272727272727,0.19318181818181818,0.4318181818181818,-0.08712121212121213,0.38636363636363635,-0.056818181818181816,asian_style
-0.08208955223880597,0.0,-0.05223880597014925,0.08955223880597014,-0.05223880597014925,0.16417910447761194,-0.03731343283582089,0.3283582089552239,-0.23134328358208955,-0.014925373134328358,-0.3358208955223881,0.014925373134328358,-0.41044776119402987,0.014925373134328358,-0.5,0.04477611940298507,-0.4552238805970149,0.05970149253731343,-0.3358208955223881,0.07462686567164178,-0.26119402985074625,0.08955223880597014,-0.17164179104477612,0.08955223880597014,-0.1865671641791045,0.3283582089552239,-0.17164179104477612,0.16417910447761194,-0.3358208955223881,0.11940298507462686,-0.39552238805970147,0.19402985074626866,-0.3805970149253731,0.08955223880597014,-0.4552238805970149,0.11940298507462686,-0.26119402985074625,0.14925373134328357,-0.30597014925373134,0.26865671641791045,-0.4552238805970149,0.029850746268656716,-0.39552238805970147,0.07462686567164178,0.06716417910447761,-0.029850746268656716,0.23134328358208955,-0.029850746268656716,0.35074626865671643,-0.029850746268656716,0.5,-0.04477611940298507,0.4552238805970149,-0.029850746268656716,0.30597014925373134,0.029850746268656716,0.20149253731343283,0.04477611940298507,0.08208955223880597,0.07462686567164178,0.12686567164179105,0.29850746268656714,0.08208955223880597,0.14925373134328357,0.30597014925373134,0.07462686567164178,0.3805970149253731,0.13432835820895522,0.3805970149253731,0.029850746268656716,0.4552238805970149,0.04477611940298507,0.20149253731343283,0.1044776119402985,0.27611940298507465,0.22388059701492538,0.44029850746268656,-0.04477611940298507,0.3805970149253731,0.0,asian_style
0.2976190476190476,0.0,0.09523809523809523,0.17857142857142858,0.09523809523809523,0.17857142857142858,-0.10714285714285714,0.44047619047619047,0.15476190476190477,-0.14285714285714285,-0.08333333333333333,-0.2261904761904762,-0.2619047619047619,-0.2857142857142857,-0.5,-0.34523809523809523,-0.4523809523809524,-0.30952380952380953,-0.2857142857142857,-0.14285714285714285,-0.16666666666666666,-0.03571428571428571,-0.03571428571428571,0.08333333333333333,-0.27380952380952384,0.2976190476190476,-0.03571428571428571,0.07142857142857142,-0.2857142857142857,-0.14285714285714285,-0.4523809523809524,-0.08333333333333333,-0.36904761904761907,-0.2261904761904762,-0.47619047619047616,-0.23809523809523808,-0.16666666666666666,-0.03571428571428571,-0.38095238095238093,0.10714285714285714,-0.40476190476190477,-0.3333333333333333,-0.36904761904761907,-0.2261904761904762,0.44047619047619047,0.047619047619047616,0.5119047619047619,0.15476190476190477,0.5357142857142857,0.23809523809523808,0.5,0.34523809523809523,0.4642857142857143,0.3333333333333333,0.3333333333333333,0.2976190476190476,0.27380952380952384,0.27380952380952384,0.20238095238095238,0.23809523809523808,0.05952380952380952,0.5119047619047619,0.20238095238095238,0.23809523809523808,0.34523809523809523,0.2976190476190476,0.34523809523809523,0.4642857142857143,0.39285714285714285,0.30952380952380953,0.42857142857142855,0.40476190476190477,0.2857142857142857,0.27380952380952384,0.20238095238095238,0.5119047619047619,0.5238095238095238,0.30952380952380953,0.39285714285714285,0.30952380952380953,asian_style
0.014285714285714285,-0.0380952380952381,0.014285714285714285,0.009523809523809525,0.023809523809523808,0.12380952380952381,0.03333333333333333,0.20952380952380953,-0.1380952380952381,-0.0380952380952381,-0.28095238095238095,-0.009523809523809525,-0.3761904761904762,0.009523809523809525,-0.5,0.0380952380952381,-0.46190476190476193,0.047619047619047616,-0.32857142857142857,0.02857142857142857,-0.23333333333333334,0.01904761904761905,-0.11904761904761904,0.01904761904761905,-0.10952380952380952,0.20952380952380953,-0.10952380952380952,0.12380952380952381,-0.30952380952380953,0.10476190476190476,-0.3476190476190476,0.14285714285714285,-0.3761904761904762,0.08571428571428572,-0.43333333333333335,0.09523809523809523,-0.21428571428571427,0.12380952380952381,-0.24285714285714285,0.19047619047619047,-0.4523809523809524,0.01904761904761905,-0.40476190476190477,0.0380952380952381,0.15714285714285714,-0.06666666666666667,0.2904761904761905,-0.06666666666666667,0.38571428571428573,-0.05714285714285714,0.5,-0.0380952380952381,0.46190476190476193,-0.02857142857142857,0.3380952380952381,-0.02857142857142857,0.2523809523809524,-0.01904761904761905,0.14761904761904762,0.0,0.16666666666666666,0.19047619047619047,0.14761904761904762,0.10476190476190476,0.3380952380952381,0.05714285714285714,0.38571428571428573,0.09523809523809523,0.3952380952380952,0.01904761904761905,0.4523809523809524,0.02857142857142857,0.2523809523809524,0.08571428571428572,0.2904761904761905,0.1523809523809524,0.4523809523809524,-0.047619047619047616,0.40476190476190477,-0.02857142857142857,asian_style
-0.21666666666666667,-0.13333333333333333,-0.16666666666666666,-0.08333333333333333,-0.15,0.16666666666666666,-0.13333333333333333,0.3,-0.3333333333333333,-0.15,-0.43333333333333335,-0.11666666666666667,-0.48333333333333334,-0.08333333333333333,-0.5,0.016666666666666666,-0.45,0.016666666666666666,-0.38333333333333336,-0.05,-0.3333333333333333,-0.06666666666666667,-0.26666666666666666,-0.08333333333333333,-0.26666666666666666,0.3,-0.25,0.16666666666666666,-0.36666666666666664,0.11666666666666667,-0.43333333333333335,0.18333333333333332,-0.4166666666666667,0.08333333333333333,-0.4666666666666667,0.1,-0.3333333333333333,0.15,-0.36666666666666664,0.25,-0.5,-0.03333333333333333,-0.43333333333333335,-0.016666666666666666,-0.05,-0.15,0.15,-0.13333333333333333,0.3,-0.1,0.5,-0.016666666666666666,0.4666666666666667,-0.016666666666666666,0.26666666666666666,-0.06666666666666667,0.13333333333333333,-0.08333333333333333,-0.016666666666666666,-0.08333333333333333,0.03333333333333333,0.2833333333333333,0.0,0.15,0.26666666666666666,0.1,0.3333333333333333,0.15,0.36666666666666664,0.05,0.43333333333333335,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.2,0.23333333333333334,0.43333333333333335,-0.06666666666666667,0.38333333333333336,-0.05,asian_style
-0.08536585365853659,-0.07317073170731707,-0.036585365853658534,0.024390243902439025,-0.036585365853658534,0.0975609756097561,0.012195121951219513,0.2926829268292683,-0.23170731707317074,-0.07317073170731707,-0.32926829268292684,0.0,-0.4024390243902439,0.04878048780487805,-0.5,0.12195121951219512,-0.45121951219512196,0.12195121951219512,-0.32926829268292684,0.07317073170731707,-0.25609756097560976,0.04878048780487805,-0.15853658536585366,0.04878048780487805,-0.13414634146341464,0.3170731707317073,-0.13414634146341464,0.12195121951219512,-0.3048780487804878,0.12195121951219512,-0.35365853658536583,0.21951219512195122,-0.3780487804878049,0.12195121951219512,-0.4268292682926829,0.17073170731707318,-0.23170731707317074,0.12195121951219512,-0.25609756097560976,0.2926829268292683,-0.45121951219512196,0.07317073170731707,-0.3780487804878049,0.0975609756097561,0.06097560975609756,-0.12195121951219512,0.2073170731707317,-0.12195121951219512,0.32926829268292684,-0.12195121951219512,0.5,-0.12195121951219512,0.45121951219512196,-0.0975609756097561,0.2804878048780488,-0.07317073170731707,0.18292682926829268,-0.04878048780487805,0.08536585365853659,-0.024390243902439025,0.18292682926829268,0.24390243902439024,0.10975609756097561,0.07317073170731707,0.3048780487804878,-0.024390243902439025,0.4024390243902439,0.04878048780487805,0.3780487804878049,-0.04878048780487805,0.45121951219512196,-0.04878048780487805,0.2073170731707317,0.024390243902439025,0.3048780487804878,0.17073170731707318,0.4268292682926829,-0.12195121951219512,0.3780487804878049,-0.07317073170731707,asian_style
-0.13076923076923078,-0.1076923076923077,-0.08461538461538462,0.03076923076923077,-0.08461538461538462,0.03076923076923077,-0.05384615384615385,0.2153846153846154,-0.2692307692307692,-0.12307692307692308,-0.3923076923076923,-0.06153846153846154,-0.45384615384615384,-0.015384615384615385,-0.5,0.07692307692307693,-0.45384615384615384,0.06153846153846154,-0.34615384615384615,0.046153846153846156,-0.2846153846153846,0.046153846153846156,-0.19230769230769232,0.046153846153846156,-0.19230769230769232,0.2153846153846154,-0.19230769230769232,0.046153846153846156,-0.34615384615384615,0.046153846153846156,-0.4076923076923077,0.15384615384615385,-0.3923076923076923,0.06153846153846154,-0.45384615384615384,0.1076923076923077,-0.2846153846153846,0.046153846153846156,-0.3153846153846154,0.2,-0.4846153846153846,0.03076923076923077,-0.4076923076923077,0.046153846153846156,0.023076923076923078,-0.16923076923076924,0.2076923076923077,-0.15384615384615385,0.34615384615384615,-0.12307692307692308,0.5,-0.07692307692307693,0.45384615384615384,-0.07692307692307693,0.2846153846153846,-0.046153846153846156,0.17692307692307693,-0.015384615384615385,0.05384615384615385,0.0,0.11538461538461539,0.16923076923076924,0.05384615384615385,0.0,0.2846153846153846,-0.046153846153846156,0.36153846153846153,0.03076923076923077,0.3769230769230769,-0.06153846153846154,0.45384615384615384,-0.03076923076923077,0.17692307692307693,-0.015384615384615385,0.25384615384615383,0.1076923076923077,0.43846153846153846,-0.1076923076923077,0.3769230769230769,-0.06153846153846154,asian_style
0.05405405405405406,-0.18243243243243243,0.02702702702702703,-0.033783783783783786,0.02702702702702703,-0.033783783783783786,0.013513513513513514,0.14189189189189189,-0.0945945945945946,-0.22297297297297297,-0.24324324324324326,-0.18243243243243243,-0.35135135135135137,-0.12837837837837837,-0.5,-0.0472972972972973,-0.44594594594594594,-0.060810810810810814,-0.2972972972972973,-0.060810810810810814,-0.20270270270270271,-0.060810810810810814,-0.0945945945945946,-0.060810810810810814,-0.13513513513513514,0.11486486486486487,-0.0945945945945946,-0.0472972972972973,-0.2972972972972973,-0.060810810810810814,-0.3783783783783784,0.02027027027027027,-0.3783783783783784,-0.060810810810810814,-0.44594594594594594,-0.02027027027027027,-0.20270270270270271,-0.060810810810810814,-0.2702702702702703,0.07432432432432433,-0.43243243243243246,-0.08783783783783784,-0.36486486486486486,-0.060810810810810814,0.1891891891891892,-0.19594594594594594,0.3108108108108108,-0.11486486486486487,0.40540540540540543,-0.0472972972972973,0.5,0.0472972972972973,0.4594594594594595,0.033783783783783786,0.32432432432432434,0.006756756756756757,0.24324324324324326,-0.02027027027027027,0.14864864864864866,-0.033783783783783786,0.14864864864864866,0.1554054054054054,0.14864864864864866,-0.02027027027027027,0.32432432432432434,0.006756756756756757,0.3783783783783784,0.10135135135135136,0.3918918918918919,0.02027027027027027,0.44594594594594594,0.07432432432432433,0.24324324324324326,-0.006756756756756757,0.28378378378378377,0.12837837837837837,0.4594594594594595,0.006756756756756757,0.3783783783783784,0.02027027027027027,asian_style
0.02857142857142857,0.014285714285714285,0.014285714285714285,0.12857142857142856,0.014285714285714285,0.12857142857142856,0.014285714285714285,0.34285714285714286,-0.12857142857142856,-0.02857142857142857,-0.2714285714285714,-0.02857142857142857,-0.35714285714285715,-0.014285714285714285,-0.5,-0.014285714285714285,-0.45714285714285713,0.0,-0.3,0.05714285714285714,-0.21428571428571427,0.08571428571428572,-0.11428571428571428,0.11428571428571428,-0.14285714285714285,0.32857142857142857,-0.11428571428571428,0.11428571428571428,-0.3,0.05714285714285714,-0.37142857142857144,0.14285714285714285,-0.37142857142857144,0.02857142857142857,-0.44285714285714284,0.05714285714285714,-0.21428571428571427,0.08571428571428572,-0.2714285714285714,0.24285714285714285,-0.42857142857142855,-0.014285714285714285,-0.37142857142857144,0.02857142857142857,0.17142857142857143,-0.02857142857142857,0.3,-0.014285714285714285,0.37142857142857144,0.0,0.5,0.014285714285714285,0.45714285714285713,0.02857142857142857,0.3142857142857143,0.07142857142857142,0.24285714285714285,0.1,0.14285714285714285,0.11428571428571428,0.17142857142857143,0.32857142857142857,0.14285714285714285,0.11428571428571428,0.3142857142857143,0.07142857142857142,0.38571428571428573,0.17142857142857143,0.38571428571428573,0.05714285714285714,0.45714285714285713,0.08571428571428572,0.24285714285714285,0.1,0.3,0.2571428571428571,0.44285714285714284,0.014285714285714285,0.38571428571428573,0.05714285714285714,asian_style
0.05555555555555555,-0.14444444444444443,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,-0.03333333333333333,0.25555555555555554,-0.07777777777777778,-0.2111111111111111,-0.23333333333333334,-0.2111111111111111,-0.34444444444444444,-0.16666666666666666,-0.5,-0.12222222222222222,-0.45555555555555555,-0.1,-0.3,-0.07777777777777778,-0.2111111111111111,-0.05555555555555555,-0.1,-0.011111111111111112,-0.18888888888888888,0.2111111111111111,-0.1,-0.011111111111111112,-0.3,-0.07777777777777778,-0.4111111111111111,0.03333333333333333,-0.36666666666666664,-0.07777777777777778,-0.45555555555555555,-0.05555555555555555,-0.2111111111111111,-0.05555555555555555,-0.32222222222222224,0.14444444444444443,-0.43333333333333335,-0.14444444444444443,-0.36666666666666664,-0.07777777777777778,0.2111111111111111,-0.14444444444444443,0.34444444444444444,-0.07777777777777778,0.43333333333333335,-0.011111111111111112,0.5,0.12222222222222222,0.45555555555555555,0.1,0.32222222222222224,0.05555555555555555,0.23333333333333334,0.05555555555555555,0.14444444444444443,0.03333333333333333,0.12222222222222222,0.2777777777777778,0.14444444444444443,0.03333333333333333,0.32222222222222224,0.07777777777777778,0.36666666666666664,0.2111111111111111,0.3888888888888889,0.07777777777777778,0.45555555555555555,0.16666666666666666,0.23333333333333334,0.05555555555555555,0.25555555555555554,0.25555555555555554,0.4777777777777778,0.05555555555555555,0.3888888888888889,0.07777777777777778,asian_style
0.010869565217391304,-0.09782608695652174,0.010869565217391304,-0.010869565217391304,0.021739130434782608,-0.010869565217391304,0.021739130434782608,0.15217391304347827,-0.14130434782608695,-0.11956521739130435,-0.29347826086956524,-0.09782608695652174,-0.391304347826087,-0.05434782608695652,-0.5,0.010869565217391304,-0.45652173913043476,0.0,-0.31521739130434784,-0.010869565217391304,-0.21739130434782608,-0.010869565217391304,-0.10869565217391304,-0.010869565217391304,-0.11956521739130435,0.15217391304347827,-0.10869565217391304,-0.010869565217391304,-0.30434782608695654,-0.010869565217391304,-0.3695652173913043,0.07608695652173914,-0.3804347826086957,0.0,-0.44565217391304346,0.043478260869565216,-0.21739130434782608,-0.010869565217391304,-0.2608695652173913,0.11956521739130435,-0.4673913043478261,-0.021739130434782608,-0.3804347826086957,0.0,0.16304347826086957,-0.13043478260869565,0.31521739130434784,-0.10869565217391304,0.40217391304347827,-0.07608695652173914,0.5,-0.010869565217391304,0.44565217391304346,-0.010869565217391304,0.32608695652173914,-0.021739130434782608,0.2391304347826087,-0.021739130434782608,0.14130434782608695,-0.010869565217391304,0.17391304347826086,0.14130434782608695,0.13043478260869565,-0.010869565217391304,0.31521739130434784,-0.010869565217391304,0.40217391304347827,0.06521739130434782,0.3804347826086957,-0.010869565217391304,0.45652173913043476,0.021739130434782608,0.2391304347826087,-0.021739130434782608,0.30434782608695654,0.10869565217391304,0.45652173913043476,-0.043478260869565216,0.3804347826086957,-0.010869565217391304,asian_style
-0.2872340425531915,-0.010638297872340425,-0.20212765957446807,0.09574468085106383,-0.1595744680851064,0.20212765957446807,-0.09574468085106383,0.4148936170212766,-0.4148936170212766,-0.05319148936170213,-0.4787234042553192,-0.05319148936170213,-0.5212765957446809,-0.031914893617021274,-0.5,0.010638297872340425,-0.43617021276595747,0.010638297872340425,-0.3723404255319149,0.05319148936170213,-0.35106382978723405,0.05319148936170213,-0.2872340425531915,0.07446808510638298,-0.24468085106382978,0.3723404255319149,-0.24468085106382978,0.18085106382978725,-0.35106382978723405,0.11702127659574468,-0.4148936170212766,0.18085106382978725,-0.39361702127659576,0.07446808510638298,-0.4574468085106383,0.09574468085106383,-0.30851063829787234,0.1595744680851064,-0.35106382978723405,0.30851063829787234,-0.5212765957446809,-0.010638297872340425,-0.4148936170212766,0.031914893617021274,-0.11702127659574468,-0.031914893617021274,0.09574468085106383,-0.031914893617021274,0.26595744680851063,-0.031914893617021274,0.5,-0.010638297872340425,0.4574468085106383,0.010638297872340425,0.22340425531914893,0.031914893617021274,0.09574468085106383,0.05319148936170213,-0.05319148936170213,0.07446808510638298,0.09574468085106383,0.39361702127659576,-0.010638297872340425,0.20212765957446807,0.26595744680851063,0.11702127659574468,0.3723404255319149,0.20212765957446807,0.35106382978723405,0.05319148936170213,0.4574468085106383,0.07446808510638298,0.13829787234042554,0.1595744680851064,0.24468085106382978,0.30851063829787234,0.4148936170212766,-0.031914893617021274,0.35106382978723405,0.031914893617021274,asian_style
0.21,-0.16,0.17,-0.04,0.17,0.16,0.17,0.34,0.05,-0.17,-0.16,-0.12,-0.31,-0.07,-0.5,0.03,-0.45,0.03,-0.25,-0.02,-0.12,-0.03,0.02,-0.04,0.0,0.33,0.03,0.16,-0.24,0.12,-0.31,0.21,-0.35,0.08,-0.42,0.12,-0.11,0.14,-0.16,0.29,-0.42,-0.02,-0.36,0.0,0.34,-0.18,0.44,-0.16,0.48,-0.12,0.5,-0.03,0.46,-0.02,0.38,-0.05,0.34,-0.05,0.27,-0.05,0.3,0.32,0.27,0.14,0.38,0.08,0.45,0.17,0.41,0.04,0.48,0.07,0.33,0.12,0.39,0.26,0.51,-0.08,0.42,-0.04,asian_style
0.14912280701754385,-0.16666666666666666,0.11403508771929824,-0.02631578947368421,0.11403508771929824,-0.02631578947368421,0.09649122807017543,0.14912280701754385,-0.008771929824561403,-0.18421052631578946,-0.18421052631578946,-0.13157894736842105,-0.32456140350877194,-0.07894736842105263,-0.5,-0.008771929824561403,-0.4649122807017544,-0.008771929824561403,-0.2719298245614035,-0.02631578947368421,-0.14912280701754385,-0.02631578947368421,-0.02631578947368421,-0.02631578947368421,-0.043859649122807015,0.14912280701754385,-0.02631578947368421,-0.02631578947368421,-0.2719298245614035,-0.02631578947368421,-0.34210526315789475,0.06140350877192982,-0.37719298245614036,-0.008771929824561403,-0.4298245614035088,0.02631578947368421,-0.14912280701754385,-0.02631578947368421,-0.20175438596491227,0.11403508771929824,-0.4298245614035088,-0.043859649122807015,-0.37719298245614036,-0.008771929824561403,0.2719298245614035,-0.18421052631578946,0.37719298245614036,-0.13157894736842105,0.4473684210526316,-0.07894736842105263,0.5,0.008771929824561403,0.4649122807017544,0.008771929824561403,0.34210526315789475,-0.008771929824561403,0.2894736842105263,-0.02631578947368421,0.20175438596491227,-0.02631578947368421,0.23684210526315788,0.14912280701754385,0.20175438596491227,-0.02631578947368421,0.34210526315789475,-0.008771929824561403,0.41228070175438597,0.07894736842105263,0.39473684210526316,-0.008771929824561403,0.4649122807017544,0.043859649122807015,0.2894736842105263,-0.02631578947368421,0.32456140350877194,0.13157894736842105,0.4824561403508772,-0.02631578947368421,0.39473684210526316,-0.008771929824561403,asian_style
0.0,-0.2391304347826087,0.0,-0.06521739130434782,0.0,-0.06521739130434782,0.0,0.13043478260869565,-0.15217391304347827,-0.2608695652173913,-0.30434782608695654,-0.17391304347826086,-0.41304347826086957,-0.10869565217391304,-0.5,0.021739130434782608,-0.43478260869565216,0.021739130434782608,-0.30434782608695654,-0.021739130434782608,-0.21739130434782608,-0.043478260869565216,-0.10869565217391304,-0.06521739130434782,-0.15217391304347827,0.13043478260869565,-0.13043478260869565,-0.06521739130434782,-0.30434782608695654,-0.021739130434782608,-0.391304347826087,0.08695652173913043,-0.3695652173913043,0.0,-0.45652173913043476,0.06521739130434782,-0.21739130434782608,-0.043478260869565216,-0.2826086956521739,0.10869565217391304,-0.45652173913043476,-0.021739130434782608,-0.3695652173913043,0.0,0.15217391304347827,-0.2826086956521739,0.30434782608695654,-0.21739130434782608,0.391304347826087,-0.15217391304347827,0.5,-0.021739130434782608,0.43478260869565216,-0.021739130434782608,0.30434782608695654,-0.06521739130434782,0.21739130434782608,-0.06521739130434782,0.10869565217391304,-0.08695652173913043,0.15217391304347827,0.13043478260869565,0.10869565217391304,-0.06521739130434782,0.30434782608695654,-0.06521739130434782,0.391304347826087,0.043478260869565216,0.3695652173913043,-0.043478260869565216,0.45652173913043476,0.0,0.21739130434782608,-0.06521739130434782,0.2826086956521739,0.08695652173913043,0.45652173913043476,-0.08695652173913043,0.3695652173913043,-0.043478260869565216,asian_style
-0.021739130434782608,-0.021739130434782608,0.0,0.043478260869565216,0.0,0.21739130434782608,0.0,0.34782608695652173,-0.15217391304347827,-0.021739130434782608,-0.30434782608695654,-0.021739130434782608,-0.391304347826087,0.0,-0.5,0.021739130434782608,-0.4782608695652174,0.043478260869565216,-0.32608695652173914,0.043478260869565216,-0.2391304347826087,0.043478260869565216,-0.15217391304347827,0.043478260869565216,-0.13043478260869565,0.32608695652173914,-0.13043478260869565,0.21739130434782608,-0.32608695652173914,0.15217391304347827,-0.3695652173913043,0.21739130434782608,-0.391304347826087,0.10869565217391304,-0.43478260869565216,0.13043478260869565,-0.2391304347826087,0.1956521739130435,-0.2608695652173913,0.2826086956521739,-0.45652173913043476,0.0,-0.41304347826086957,0.043478260869565216,0.13043478260869565,-0.043478260869565216,0.2608695652173913,-0.043478260869565216,0.3695652173913043,-0.043478260869565216,0.5,-0.021739130434782608,0.45652173913043476,-0.021739130434782608,0.32608695652173914,0.0,0.2391304347826087,0.021739130434782608,0.13043478260869565,0.021739130434782608,0.15217391304347827,0.32608695652173914,0.13043478260869565,0.1956521739130435,0.32608695652173914,0.10869565217391304,0.3695652173913043,0.17391304347826086,0.3695652173913043,0.06521739130434782,0.43478260869565216,0.06521739130434782,0.2391304347826087,0.17391304347826086,0.2826086956521739,0.2608695652173913,0.43478260869565216,-0.043478260869565216,0.391304347826087,0.0,asian_style
0.035211267605633804,-0.323943661971831,0.035211267605633804,-0.16901408450704225,0.035211267605633804,-0.15492957746478872,0.035211267605633804,0.0,-0.1056338028169014,-0.3380281690140845,-0.2746478873239437,-0.23943661971830985,-0.3732394366197183,-0.15492957746478872,-0.5,0.0,-0.45774647887323944,-0.014084507042253521,-0.3028169014084507,-0.09859154929577464,-0.20422535211267606,-0.14084507042253522,-0.09154929577464789,-0.16901408450704225,-0.1056338028169014,0.0,-0.09154929577464789,-0.15492957746478872,-0.31690140845070425,-0.08450704225352113,-0.3591549295774648,-0.014084507042253521,-0.3873239436619718,-0.056338028169014086,-0.44366197183098594,0.0,-0.20422535211267606,-0.1267605633802817,-0.24647887323943662,-0.014084507042253521,-0.45774647887323944,-0.056338028169014086,-0.3873239436619718,-0.056338028169014086,0.176056338028169,-0.352112676056338,0.31690140845070425,-0.2535211267605634,0.4014084507042254,-0.16901408450704225,0.5,0.0,0.45774647887323944,-0.014084507042253521,0.33098591549295775,-0.09859154929577464,0.24647887323943662,-0.14084507042253522,0.14788732394366197,-0.16901408450704225,0.176056338028169,-0.014084507042253521,0.14788732394366197,-0.15492957746478872,0.33098591549295775,-0.09859154929577464,0.3873239436619718,-0.014084507042253521,0.4014084507042254,-0.056338028169014086,0.44366197183098594,0.0,0.2605633802816901,-0.1267605633802817,0.3028169014084507,-0.014084507042253521,0.47183098591549294,-0.07042253521126761,0.3873239436619718,-0.056338028169014086,asian_style
0.016129032258064516,-0.1532258064516129,0.0,0.008064516129032258,0.0,0.024193548387096774,-0.03225806451612903,0.20161290322580644,-0.12903225806451613,-0.18548387096774194,-0.2903225806451613,-0.1532258064516129,-0.3870967741935484,-0.12096774193548387,-0.5,-0.07258064516129033,-0.45161290322580644,-0.07258064516129033,-0.3225806451612903,-0.04032258064516129,-0.22580645161290322,-0.024193548387096774,-0.12903225806451613,-0.008064516129032258,-0.1774193548387097,0.1693548387096774,-0.12903225806451613,-0.008064516129032258,-0.3225806451612903,-0.04032258064516129,-0.3870967741935484,0.04032258064516129,-0.3870967741935484,-0.056451612903225805,-0.45161290322580644,-0.024193548387096774,-0.22580645161290322,-0.024193548387096774,-0.2903225806451613,0.12096774193548387,-0.45161290322580644,-0.10483870967741936,-0.3870967741935484,-0.056451612903225805,0.16129032258064516,-0.1532258064516129,0.3064516129032258,-0.07258064516129033,0.3870967741935484,-0.008064516129032258,0.5,0.07258064516129033,0.45161290322580644,0.07258064516129033,0.3064516129032258,0.056451612903225805,0.22580645161290322,0.04032258064516129,0.11290322580645161,0.024193548387096774,0.11290322580645161,0.21774193548387097,0.11290322580645161,0.024193548387096774,0.3064516129032258,0.056451612903225805,0.3548387096774194,0.1532258064516129,0.3709677419354839,0.056451612903225805,0.43548387096774194,0.10483870967741936,0.22580645161290322,0.04032258064516129,0.24193548387096775,0.18548387096774194,0.45161290322580644,0.04032258064516129,0.3709677419354839,0.056451612903225805,asian_style
